K_1	Ksd_1	mean_K	sd_K	tot_K	H_1	Hsd_1	mean_H	sd_H	tot_H	S_1	prS_1	mean_S	sd_S	tot_S	D_1	mean_D	sd_D	FS_1	mean_FS	sd_FS	Pi_1	mean_Pi	sd_Pi	
5	0	5	0	10	0.8	0.100133	0.8	0	0.301235	9	9	9	0	9	-0.647256	-0.647256	0	0.0897681	0.0897681	0	2.71111	2.71111	0	
5	0	5	0	10	0.755556	0.129546	0.755556	0	0.432479	13	13	13	0	13	1.01688	1.01688	0	1.88181	1.88181	0	5.62222	5.62222	0	
3	0	3	0	10	0.511111	0.164303	0.511111	0	0.377778	3	3	3	0	3	0.24725	0.24725	0	0.722822	0.722822	0	1.13333	1.13333	0	
4	0	4	0	10	0.711111	0.117454	0.711111	0	0.288889	3	3	3	0	3	-0.657484	-0.657484	0	-1.1758	-1.1758	0	0.866667	0.866667	0	
6	0	6	0	10	0.888889	0.0754247	0.888889	0	0.303704	9	9	9	0	9	-0.61667	-0.61667	0	-1.0413	-1.0413	0	2.73333	2.73333	0	
3	0	3	0	10	0.644444	0.101237	0.644444	0	0.318519	3	3	3	0	3	-0.355906	-0.355906	0	0.390095	0.390095	0	0.955556	0.955556	0	
2	0	2	0	10	0.466667	0.131757	0.466667	0	0.466667	15	15	15	0	15	1.47478	1.47478	0	9.34478	9.34478	0	7	7	0	
3	0	3	0	10	0.377778	0.181279	0.377778	0	0.2	4	4	4	0	4	-1.66706	-1.66706	0	0.0579335	0.0579335	0	0.8	0.8	0	
4	0	4	0	10	0.644444	0.151819	0.644444	0	0.251852	3	3	3	0	3	-1.03446	-1.03446	0	-1.46598	-1.46598	0	0.755556	0.755556	0	
7	0	7	0	10	0.911111	0.0773448	0.911111	0	0.254321	9	9	9	0	9	-1.22839	-1.22839	0	-2.8446	-2.8446	0	2.28889	2.28889	0	
5	0	5	0	10	0.666667	0.163299	0.666667	0	0.28642	9	9	9	0	9	-0.830773	-0.830773	0	-0.0253316	-0.0253316	0	2.57778	2.57778	0	
5	0	5	0	10	0.755556	0.129546	0.755556	0	0.266667	7	7	7	0	7	-1.0403	-1.0403	0	-0.759769	-0.759769	0	1.86667	1.86667	0	
3	0	3	0	10	0.377778	0.181279	0.377778	0	0.2	3	3	3	0	3	-1.56222	-1.56222	0	-0.458608	-0.458608	0	0.6	0.6	0	
5	0	5	0	10	0.8	0.100133	0.8	0	0.410256	13	13	13	0	13	0.730812	0.730812	0	1.73925	1.73925	0	5.33333	5.33333	0	
